0.00 MB  7743dd7f6000-7743dd7f7000 rw-p 000cb000 103:02 27003647 /usr/lib/x86_64-linux-gnu/libfreetype.so.6.20.1
0.00 MB  7743dd72a000-7743dd72b000 rw-p 00036000 103:02 27001308 /usr/lib/x86_64-linux-gnu/libpng16.so.16.43.0
0.00 MB  7743dd729000-7743dd72a000 r--p 00035000 103:02 27001308 /usr/lib/x86_64-linux-gnu/libpng16.so.16.43.0
0.00 MB  7743dd6f0000-7743dd6f1000 rw-p 000e8000 103:02 27029210 /usr/lib/x86_64-linux-gnu/libm.so.6
0.00 MB  7743dd6ef000-7743dd6f0000 r--p 000e7000 103:02 27029210 /usr/lib/x86_64-linux-gnu/libm.so.6
0.00 MB  7743dd603000-7743dd604000 r--p 00138000 103:02 27012174 /usr/lib/x86_64-linux-gnu/libX11.so.6.4.0
0.00 MB  7743dd4ca000-7743dd4cb000 rw-p 0001b000 103:02 27003770 /usr/lib/x86_64-linux-gnu/libz.so.1.3
0.00 MB  7743dd4c9000-7743dd4ca000 r--p 0001a000 103:02 27003770 /usr/lib/x86_64-linux-gnu/libz.so.1.3
0.00 MB  7743dd4ae000-7743dd4af000 rw-p 00012000 103:02 27006181 /usr/lib/x86_64-linux-gnu/libbz2.so.1.0.4
0.00 MB  7743dd4ad000-7743dd4ae000 r--p 00011000 103:02 27006181 /usr/lib/x86_64-linux-gnu/libbz2.so.1.0.4
0.00 MB  7743dd498000-7743dd499000 rw-p 0000c000 103:02 27012321 /usr/lib/x86_64-linux-gnu/libbrotlidec.so.1.1.0
0.00 MB  7743dd497000-7743dd498000 r--p 0000b000 103:02 27012321 /usr/lib/x86_64-linux-gnu/libbrotlidec.so.1.1.0
0.00 MB  7743dd48b000-7743dd48c000 r--p 00000000 103:02 27012321 /usr/lib/x86_64-linux-gnu/libbrotlidec.so.1.1.0
0.00 MB  7743dd48a000-7743dd48b000 rw-p 00027000 103:02 27012971 /usr/lib/x86_64-linux-gnu/libxcb.so.1.1.0
0.00 MB  7743dd489000-7743dd48a000 r--p 00026000 103:02 27012971 /usr/lib/x86_64-linux-gnu/libxcb.so.1.1.0
0.00 MB  7743dd461000-7743dd462000 rw-p 00022000 103:02 27012320 /usr/lib/x86_64-linux-gnu/libbrotlicommon.so.1.1.0
0.00 MB  7743dd460000-7743dd461000 r--p 00021000 103:02 27012320 /usr/lib/x86_64-linux-gnu/libbrotlicommon.so.1.1.0
0.00 MB  7743dd440000-7743dd441000 r-xp 00001000 103:02 27012320 /usr/lib/x86_64-linux-gnu/libbrotlicommon.so.1.1.0
0.00 MB  7743dd43f000-7743dd440000 r--p 00000000 103:02 27012320 /usr/lib/x86_64-linux-gnu/libbrotlicommon.so.1.1.0
0.00 MB  7743dd43e000-7743dd43f000 rw-p 00004000 103:02 27012176 /usr/lib/x86_64-linux-gnu/libXau.so.6.0.0
0.00 MB  7743dd43d000-7743dd43e000 r--p 00003000 103:02 27012176 /usr/lib/x86_64-linux-gnu/libXau.so.6.0.0
0.00 MB  7743dd43c000-7743dd43d000 r--p 00003000 103:02 27012176 /usr/lib/x86_64-linux-gnu/libXau.so.6.0.0
0.00 MB  7743dd439000-7743dd43a000 r--p 00000000 103:02 27012176 /usr/lib/x86_64-linux-gnu/libXau.so.6.0.0
0.00 MB  7743dd438000-7743dd439000 rw-p 00006000 103:02 27012181 /usr/lib/x86_64-linux-gnu/libXdmcp.so.6.0.0
0.00 MB  7743dd437000-7743dd438000 r--p 00005000 103:02 27012181 /usr/lib/x86_64-linux-gnu/libXdmcp.so.6.0.0
0.00 MB  7743dd42f000-7743dd430000 rw-p 00013000 103:02 27012323 /usr/lib/x86_64-linux-gnu/libbsd.so.0.12.1
0.00 MB  7743dd42e000-7743dd42f000 r--p 00012000 103:02 27012323 /usr/lib/x86_64-linux-gnu/libbsd.so.0.12.1
0.00 MB  7743dd416000-7743dd417000 rw-s 00000000 00:01 55371 /memfd:state table (deleted)
0.00 MB  7743dd415000-7743dd416000 rw-s 00000000 00:01 55372 /memfd:state table (deleted)
0.00 MB  7743dd414000-7743dd415000 rw-s 00000000 00:01 55373 /memfd:state table (deleted)
0.00 MB  7743dd413000-7743dd414000 rw-s 00000000 00:01 55374 /memfd:state table (deleted)
0.00 MB  7743dd1ff000-7743dd200000 rw-p 0000d000 103:02 27012643 /usr/lib/x86_64-linux-gnu/libmd.so.0.1.0
0.00 MB  7743dd1fe000-7743dd1ff000 r--p 0000c000 103:02 27012643 /usr/lib/x86_64-linux-gnu/libmd.so.0.1.0
0.00 MB  7743dd197000-7743dd198000 rw-p 00012000 103:02 27012186 /usr/lib/x86_64-linux-gnu/libXi.so.6.1.0
0.00 MB  7743dd196000-7743dd197000 r--p 00011000 103:02 27012186 /usr/lib/x86_64-linux-gnu/libXi.so.6.1.0
0.00 MB  7743dd184000-7743dd185000 rw-p 0000b000 103:02 27012191 /usr/lib/x86_64-linux-gnu/libXrandr.so.2.2.0
0.00 MB  7743dd183000-7743dd184000 r--p 0000a000 103:02 27012191 /usr/lib/x86_64-linux-gnu/libXrandr.so.2.2.0
0.00 MB  7743dd177000-7743dd178000 rw-s 00000000 00:01 55375 /memfd:state table (deleted)
0.00 MB  7743dcbff000-7743dcc00000 rw-s 00000000 00:01 55376 /memfd:state table (deleted)
0.00 MB  7743dcbfe000-7743dcbff000 rw-s 00000000 00:01 55376 /memfd:state table (deleted)
0.00 MB  7743dcbfa000-7743dcbfb000 rw-s 00000000 00:01 55373 /memfd:state table (deleted)
0.00 MB  7743dcbf7000-7743dcbf8000 rw-s 00000000 00:01 55377 /memfd:xshmfence (deleted)
0.00 MB  7743dcbf6000-7743dcbf7000 rw-s 00000000 00:01 55378 /memfd:xshmfence (deleted)
0.00 MB  7743dcbf5000-7743dcbf6000 rw-s 00000000 00:01 55379 /memfd:xshmfence (deleted)
0.00 MB  7743dcbf4000-7743dcbf5000 rw-s 00000000 00:01 55380 /memfd:xshmfence (deleted)
0.00 MB  7743dcbea000-7743dcbeb000 rw-s 00000000 00:01 55372 /memfd:state table (deleted)
0.00 MB  7743dcbe8000-7743dcbe9000 rw-s 00000000 00:01 55371 /memfd:state table (deleted)
0.00 MB  7743dcbe7000-7743dcbe8000 rw-s 00000000 00:01 55374 /memfd:state table (deleted)
0.00 MB  7743dcbda000-7743dcbdb000 rw-p 0000a000 103:02 27012192 /usr/lib/x86_64-linux-gnu/libXrender.so.1.3.0
0.00 MB  7743dcbd9000-7743dcbda000 r--p 00009000 103:02 27012192 /usr/lib/x86_64-linux-gnu/libXrender.so.1.3.0
0.00 MB  7743dcbd8000-7743dcbd9000 r--p 00009000 103:02 27012192 /usr/lib/x86_64-linux-gnu/libXrender.so.1.3.0
0.00 MB  7743dcbce000-7743dcbcf000 rw-p 0000a000 103:02 27012179 /usr/lib/x86_64-linux-gnu/libXcursor.so.1.0.2
0.00 MB  7743dcbcd000-7743dcbce000 r--p 00009000 103:02 27012179 /usr/lib/x86_64-linux-gnu/libXcursor.so.1.0.2
0.00 MB  7743dcbc2000-7743dcbc3000 rw-p 00006000 103:02 27012183 /usr/lib/x86_64-linux-gnu/libXfixes.so.3.1.0
0.00 MB  7743dcbc1000-7743dcbc2000 r--p 00005000 103:02 27012183 /usr/lib/x86_64-linux-gnu/libXfixes.so.3.1.0
0.00 MB  7743dcbba000-7743dcbbb000 rw-p 00003000 103:02 27012187 /usr/lib/x86_64-linux-gnu/libXinerama.so.1.0.0
0.00 MB  7743dcbb9000-7743dcbba000 r--p 00002000 103:02 27012187 /usr/lib/x86_64-linux-gnu/libXinerama.so.1.0.0
0.00 MB  7743dcbb8000-7743dcbb9000 r--p 00002000 103:02 27012187 /usr/lib/x86_64-linux-gnu/libXinerama.so.1.0.0
0.00 MB  7743dcbb7000-7743dcbb8000 r-xp 00001000 103:02 27012187 /usr/lib/x86_64-linux-gnu/libXinerama.so.1.0.0
0.00 MB  7743dcbb6000-7743dcbb7000 r--p 00000000 103:02 27012187 /usr/lib/x86_64-linux-gnu/libXinerama.so.1.0.0
0.00 MB  7743dcbb5000-7743dcbb6000 rw-p 00003000 103:02 27012173 /usr/lib/x86_64-linux-gnu/libX11-xcb.so.1.0.0
0.00 MB  7743dcbb4000-7743dcbb5000 r--p 00002000 103:02 27012173 /usr/lib/x86_64-linux-gnu/libX11-xcb.so.1.0.0
0.00 MB  7743dcbb2000-7743dcbb3000 r-xp 00001000 103:02 27012173 /usr/lib/x86_64-linux-gnu/libX11-xcb.so.1.0.0
0.00 MB  7743dcbb1000-7743dcbb2000 r--p 00000000 103:02 27012173 /usr/lib/x86_64-linux-gnu/libX11-xcb.so.1.0.0
0.00 MB  7743dcbb0000-7743dcbb1000 rw-p 00016000 103:02 27002257 /usr/lib/x86_64-linux-gnu/libdrm.so.2.125.0
0.00 MB  7743dcbaf000-7743dcbb0000 r--p 00015000 103:02 27002257 /usr/lib/x86_64-linux-gnu/libdrm.so.2.125.0
0.00 MB  7743dcb99000-7743dcb9a000 rw-p 000b8000 103:02 27012987 /usr/lib/x86_64-linux-gnu/libzstd.so.1.5.5
0.00 MB  7743dcb98000-7743dcb99000 r--p 000b7000 103:02 27012987 /usr/lib/x86_64-linux-gnu/libzstd.so.1.5.5
0.00 MB  7743dcadf000-7743dcae0000 rw-p 00005000 103:02 27012954 /usr/lib/x86_64-linux-gnu/libxcb-dri3.so.0.1.0
0.00 MB  7743dcade000-7743dcadf000 r--p 00004000 103:02 27012954 /usr/lib/x86_64-linux-gnu/libxcb-dri3.so.0.1.0
0.00 MB  7743dcadd000-7743dcade000 r--p 00004000 103:02 27012954 /usr/lib/x86_64-linux-gnu/libxcb-dri3.so.0.1.0
0.00 MB  7743dcad8000-7743dcad9000 rw-p 00003000 103:02 27012959 /usr/lib/x86_64-linux-gnu/libxcb-present.so.0.0.0
0.00 MB  7743dcad7000-7743dcad8000 r--p 00002000 103:02 27012959 /usr/lib/x86_64-linux-gnu/libxcb-present.so.0.0.0
0.00 MB  7743dcad6000-7743dcad7000 r--p 00002000 103:02 27012959 /usr/lib/x86_64-linux-gnu/libxcb-present.so.0.0.0
0.00 MB  7743dcad5000-7743dcad6000 r-xp 00001000 103:02 27012959 /usr/lib/x86_64-linux-gnu/libxcb-present.so.0.0.0
0.00 MB  7743dcad4000-7743dcad5000 r--p 00000000 103:02 27012959 /usr/lib/x86_64-linux-gnu/libxcb-present.so.0.0.0
0.00 MB  7743dcad3000-7743dcad4000 rw-p 00008000 103:02 27012968 /usr/lib/x86_64-linux-gnu/libxcb-xfixes.so.0.0.0
0.00 MB  7743dcad2000-7743dcad3000 r--p 00007000 103:02 27012968 /usr/lib/x86_64-linux-gnu/libxcb-xfixes.so.0.0.0
0.00 MB  7743dcac9000-7743dcaca000 rw-p 00008000 103:02 27012966 /usr/lib/x86_64-linux-gnu/libxcb-sync.so.1.0.0
0.00 MB  7743dcac8000-7743dcac9000 r--p 00007000 103:02 27012966 /usr/lib/x86_64-linux-gnu/libxcb-sync.so.1.0.0
0.00 MB  7743dcac0000-7743dcac1000 rw-p 00010000 103:02 27012960 /usr/lib/x86_64-linux-gnu/libxcb-randr.so.0.1.0
0.00 MB  7743dcabf000-7743dcac0000 r--p 0000f000 103:02 27012960 /usr/lib/x86_64-linux-gnu/libxcb-randr.so.0.1.0
0.00 MB  7743dcaaf000-7743dcab0000 rw-p 00003000 103:02 27012965 /usr/lib/x86_64-linux-gnu/libxcb-shm.so.0.0.0
0.00 MB  7743dcaae000-7743dcaaf000 r--p 00002000 103:02 27012965 /usr/lib/x86_64-linux-gnu/libxcb-shm.so.0.0.0
0.00 MB  7743dcaac000-7743dcaad000 r-xp 00001000 103:02 27012965 /usr/lib/x86_64-linux-gnu/libxcb-shm.so.0.0.0
0.00 MB  7743dcaab000-7743dcaac000 r--p 00000000 103:02 27012965 /usr/lib/x86_64-linux-gnu/libxcb-shm.so.0.0.0
0.00 MB  7743dcaaa000-7743dcaab000 rw-p 00003000 103:02 27012980 /usr/lib/x86_64-linux-gnu/libxshmfence.so.1.0.0
0.00 MB  7743dcaa9000-7743dcaaa000 r--p 00002000 103:02 27012980 /usr/lib/x86_64-linux-gnu/libxshmfence.so.1.0.0
0.00 MB  7743dcaa8000-7743dcaa9000 r--p 00002000 103:02 27012980 /usr/lib/x86_64-linux-gnu/libxshmfence.so.1.0.0
0.00 MB  7743dcaa7000-7743dcaa8000 r-xp 00001000 103:02 27012980 /usr/lib/x86_64-linux-gnu/libxshmfence.so.1.0.0
0.00 MB  7743dcaa6000-7743dcaa7000 r--p 00000000 103:02 27012980 /usr/lib/x86_64-linux-gnu/libxshmfence.so.1.0.0
0.00 MB  7743dcaa5000-7743dcaa6000 rw-p 0000f000 103:02 27012929 /usr/lib/x86_64-linux-gnu/libwayland-client.so.0.22.0
0.00 MB  7743dca95000-7743dca96000 rw-p 0000b000 103:02 27012431 /usr/lib/x86_64-linux-gnu/libffi.so.8.1.4
0.00 MB  7743dca94000-7743dca95000 r--p 0000a000 103:02 27012431 /usr/lib/x86_64-linux-gnu/libffi.so.8.1.4
0.00 MB  7743dca89000-7743dca8a000 rw-p 0000b000 103:02 27003468 /usr/lib/x86_64-linux-gnu/libdrm_amdgpu.so.1.125.0
0.00 MB  7743dca88000-7743dca89000 r--p 0000a000 103:02 27003468 /usr/lib/x86_64-linux-gnu/libdrm_amdgpu.so.1.125.0
0.00 MB  7743db9ff000-7743dba00000 rw-p 0002d000 103:02 27006101 /usr/lib/x86_64-linux-gnu/libexpat.so.1.9.1
0.00 MB  7743db9d1000-7743db9d2000 rw-p 0002c000 103:02 27006194 /usr/lib/x86_64-linux-gnu/libgcc_s.so.1
0.00 MB  7743db9d0000-7743db9d1000 r--p 0002b000 103:02 27006194 /usr/lib/x86_64-linux-gnu/libgcc_s.so.1
0.00 MB  7743db9a3000-7743db9a4000 rw-p 0001d000 103:02 27012414 /usr/lib/x86_64-linux-gnu/libelf-0.190.so
0.00 MB  7743db9a2000-7743db9a3000 r--p 0001c000 103:02 27012414 /usr/lib/x86_64-linux-gnu/libelf-0.190.so
0.00 MB  7743db980000-7743db981000 rw-p 00035000 103:02 27012407 /usr/lib/x86_64-linux-gnu/libedit.so.2.0.72
0.00 MB  7743db94a000-7743db94b000 rw-p 00032000 103:02 27010888 /usr/lib/x86_64-linux-gnu/libtinfo.so.6.4
0.00 MB  7743db916000-7743db917000 rw-p 00031000 103:02 27012024 /usr/lib/x86_64-linux-gnu/liblzma.so.5.4.5
0.00 MB  7743db915000-7743db916000 r--p 00030000 103:02 27012024 /usr/lib/x86_64-linux-gnu/liblzma.so.5.4.5
0.00 MB  7743db8e2000-7743db8e3000 rw-p 00017000 103:02 27017142 /usr/lib/x86_64-linux-gnu/libVkLayer_MESA_device_select.so
0.00 MB  7743db8e1000-7743db8e2000 r--p 00016000 103:02 27017142 /usr/lib/x86_64-linux-gnu/libVkLayer_MESA_device_select.so
0.00 MB  7743d9c82000-7743d9c87000 rw-p 00000000 00:00 0
0.00 MB  7743d03fe000-7743d03ff000 rw-p 001df000 103:02 27006675 /usr/lib/x86_64-linux-gnu/libxml2.so.2.9.14
0.00 MB  7743d020a000-7743d020b000 rw-p 0020a000 103:02 27012577 /usr/lib/x86_64-linux-gnu/libicuuc.so.74.2
0.00 MB  7743cff5f000-7743cff60000 rw-p 01d5e000 103:02 27012572 /usr/lib/x86_64-linux-gnu/libicudata.so.74.2
0.00 MB  7743cff5e000-7743cff5f000 r--p 01d5d000 103:02 27012572 /usr/lib/x86_64-linux-gnu/libicudata.so.74.2
0.00 MB  7743ce201000-7743ce202000 r-xp 00001000 103:02 27012572 /usr/lib/x86_64-linux-gnu/libicudata.so.74.2
0.00 MB  7743ce200000-7743ce201000 r--p 00000000 103:02 27012572 /usr/lib/x86_64-linux-gnu/libicudata.so.74.2
0.00 MB  7743c0000000-7743c0021000 rw-p 00000000 00:00 0
0.00 MB  7743bc000000-7743bc021000 rw-p 00000000 00:00 0
0.00 MB  7743b4000000-7743b4021000 rw-p 00000000 00:00 0
0.00 MB  5ebd7a40a000-5ebd7a40b000 rw-p 000ec000 103:02 668258 /home/grib/projects/BulbaEngine/engine/build/debug/bulba
0.00 MB  5ebd7a409000-5ebd7a40a000 r--p 000eb000 103:02 668258 /home/grib/projects/BulbaEngine/engine/build/debug/bulba
