0.00 MB  727cebbb5000-727cebbb6000 rw-p 00036000 103:02 27001308 /usr/lib/x86_64-linux-gnu/libpng16.so.16.43.0
0.00 MB  727cebbb4000-727cebbb5000 r--p 00035000 103:02 27001308 /usr/lib/x86_64-linux-gnu/libpng16.so.16.43.0
0.00 MB  727cebb7b000-727cebb7c000 rw-p 000e8000 103:02 27029210 /usr/lib/x86_64-linux-gnu/libm.so.6
0.00 MB  727cebb7a000-727cebb7b000 r--p 000e7000 103:02 27029210 /usr/lib/x86_64-linux-gnu/libm.so.6
0.00 MB  727ceba92000-727ceba93000 rw-p 0001b000 103:02 27003770 /usr/lib/x86_64-linux-gnu/libz.so.1.3
0.00 MB  727ceba91000-727ceba92000 r--p 0001a000 103:02 27003770 /usr/lib/x86_64-linux-gnu/libz.so.1.3
0.00 MB  727ceba76000-727ceba77000 rw-p 00012000 103:02 27006181 /usr/lib/x86_64-linux-gnu/libbz2.so.1.0.4
0.00 MB  727ceba75000-727ceba76000 r--p 00011000 103:02 27006181 /usr/lib/x86_64-linux-gnu/libbz2.so.1.0.4
0.00 MB  727ceba60000-727ceba61000 rw-p 0000c000 103:02 27012321 /usr/lib/x86_64-linux-gnu/libbrotlidec.so.1.1.0
0.00 MB  727ceba5f000-727ceba60000 r--p 0000b000 103:02 27012321 /usr/lib/x86_64-linux-gnu/libbrotlidec.so.1.1.0
0.00 MB  727ceba53000-727ceba54000 r--p 00000000 103:02 27012321 /usr/lib/x86_64-linux-gnu/libbrotlidec.so.1.1.0
0.00 MB  727ceba52000-727ceba53000 rw-p 00027000 103:02 27012971 /usr/lib/x86_64-linux-gnu/libxcb.so.1.1.0
0.00 MB  727ceba51000-727ceba52000 r--p 00026000 103:02 27012971 /usr/lib/x86_64-linux-gnu/libxcb.so.1.1.0
0.00 MB  727ceba29000-727ceba2a000 rw-p 00004000 103:02 27012176 /usr/lib/x86_64-linux-gnu/libXau.so.6.0.0
0.00 MB  727ceba28000-727ceba29000 r--p 00003000 103:02 27012176 /usr/lib/x86_64-linux-gnu/libXau.so.6.0.0
0.00 MB  727ceba27000-727ceba28000 r--p 00003000 103:02 27012176 /usr/lib/x86_64-linux-gnu/libXau.so.6.0.0
0.00 MB  727ceba24000-727ceba25000 r--p 00000000 103:02 27012176 /usr/lib/x86_64-linux-gnu/libXau.so.6.0.0
0.00 MB  727ceba23000-727ceba24000 rw-p 00006000 103:02 27012181 /usr/lib/x86_64-linux-gnu/libXdmcp.so.6.0.0
0.00 MB  727ceba22000-727ceba23000 r--p 00005000 103:02 27012181 /usr/lib/x86_64-linux-gnu/libXdmcp.so.6.0.0
0.00 MB  727ceba17000-727ceba18000 rw-p 00003000 103:02 27012187 /usr/lib/x86_64-linux-gnu/libXinerama.so.1.0.0
0.00 MB  727ceba16000-727ceba17000 r--p 00002000 103:02 27012187 /usr/lib/x86_64-linux-gnu/libXinerama.so.1.0.0
0.00 MB  727ceba15000-727ceba16000 r--p 00002000 103:02 27012187 /usr/lib/x86_64-linux-gnu/libXinerama.so.1.0.0
0.00 MB  727ceba14000-727ceba15000 r-xp 00001000 103:02 27012187 /usr/lib/x86_64-linux-gnu/libXinerama.so.1.0.0
0.00 MB  727ceba13000-727ceba14000 r--p 00000000 103:02 27012187 /usr/lib/x86_64-linux-gnu/libXinerama.so.1.0.0
0.00 MB  727ceb7fb000-727ceb7fc000 r--p 00138000 103:02 27012174 /usr/lib/x86_64-linux-gnu/libX11.so.6.4.0
0.00 MB  727ceb6c2000-727ceb6c3000 rw-p 00022000 103:02 27012320 /usr/lib/x86_64-linux-gnu/libbrotlicommon.so.1.1.0
0.00 MB  727ceb6c1000-727ceb6c2000 r--p 00021000 103:02 27012320 /usr/lib/x86_64-linux-gnu/libbrotlicommon.so.1.1.0
0.00 MB  727ceb6a1000-727ceb6a2000 r-xp 00001000 103:02 27012320 /usr/lib/x86_64-linux-gnu/libbrotlicommon.so.1.1.0
0.00 MB  727ceb6a0000-727ceb6a1000 r--p 00000000 103:02 27012320 /usr/lib/x86_64-linux-gnu/libbrotlicommon.so.1.1.0
0.00 MB  727ceb69e000-727ceb69f000 rw-p 00013000 103:02 27012323 /usr/lib/x86_64-linux-gnu/libbsd.so.0.12.1
0.00 MB  727ceb69d000-727ceb69e000 r--p 00012000 103:02 27012323 /usr/lib/x86_64-linux-gnu/libbsd.so.0.12.1
0.00 MB  727ceb689000-727ceb68a000 rw-p 0000d000 103:02 27012643 /usr/lib/x86_64-linux-gnu/libmd.so.0.1.0
0.00 MB  727ceb688000-727ceb689000 r--p 0000c000 103:02 27012643 /usr/lib/x86_64-linux-gnu/libmd.so.0.1.0
0.00 MB  727ceb621000-727ceb622000 rw-s 00000000 00:01 42940 /memfd:state table (deleted)
0.00 MB  727ceb620000-727ceb621000 rw-s 00000000 00:01 42941 /memfd:state table (deleted)
0.00 MB  727ceb61f000-727ceb620000 rw-s 00000000 00:01 42942 /memfd:state table (deleted)
0.00 MB  727ceb61e000-727ceb61f000 rw-s 00000000 00:01 42943 /memfd:state table (deleted)
0.00 MB  727ceb61d000-727ceb61e000 rw-s 00000000 00:01 42944 /memfd:state table (deleted)
0.00 MB  727ceb61c000-727ceb61d000 rw-s 00000000 00:01 42945 /memfd:state table (deleted)
0.00 MB  727ceb61b000-727ceb61c000 rw-s 00000000 00:01 42945 /memfd:state table (deleted)
0.00 MB  727ceb617000-727ceb618000 rw-s 00000000 00:01 42942 /memfd:state table (deleted)
0.00 MB  727ceb616000-727ceb617000 rw-s 00000000 00:01 44405 /memfd:xshmfence (deleted)
0.00 MB  727ceb615000-727ceb616000 rw-s 00000000 00:01 44406 /memfd:xshmfence (deleted)
0.00 MB  727ceb614000-727ceb615000 rw-s 00000000 00:01 44407 /memfd:xshmfence (deleted)
0.00 MB  727ceb613000-727ceb614000 rw-s 00000000 00:01 44408 /memfd:xshmfence (deleted)
0.00 MB  727ceb609000-727ceb60a000 rw-s 00000000 00:01 42941 /memfd:state table (deleted)
0.00 MB  727ceb607000-727ceb608000 rw-s 00000000 00:01 42940 /memfd:state table (deleted)
0.00 MB  727ceb606000-727ceb607000 rw-s 00000000 00:01 42943 /memfd:state table (deleted)
0.00 MB  727ceb5fc000-727ceb5fd000 rw-p 00012000 103:02 27012186 /usr/lib/x86_64-linux-gnu/libXi.so.6.1.0
0.00 MB  727ceb5fb000-727ceb5fc000 r--p 00011000 103:02 27012186 /usr/lib/x86_64-linux-gnu/libXi.so.6.1.0
0.00 MB  727ceb5e9000-727ceb5ea000 rw-p 0000b000 103:02 27012191 /usr/lib/x86_64-linux-gnu/libXrandr.so.2.2.0
0.00 MB  727ceb5e8000-727ceb5e9000 r--p 0000a000 103:02 27012191 /usr/lib/x86_64-linux-gnu/libXrandr.so.2.2.0
0.00 MB  727ceb5dc000-727ceb5dd000 rw-p 0000a000 103:02 27012192 /usr/lib/x86_64-linux-gnu/libXrender.so.1.3.0
0.00 MB  727ceb5db000-727ceb5dc000 r--p 00009000 103:02 27012192 /usr/lib/x86_64-linux-gnu/libXrender.so.1.3.0
0.00 MB  727ceb5da000-727ceb5db000 r--p 00009000 103:02 27012192 /usr/lib/x86_64-linux-gnu/libXrender.so.1.3.0
0.00 MB  727ceb5d0000-727ceb5d1000 rw-p 0000a000 103:02 27012179 /usr/lib/x86_64-linux-gnu/libXcursor.so.1.0.2
0.00 MB  727ceb5cf000-727ceb5d0000 r--p 00009000 103:02 27012179 /usr/lib/x86_64-linux-gnu/libXcursor.so.1.0.2
0.00 MB  727ceb5c4000-727ceb5c5000 rw-p 00006000 103:02 27012183 /usr/lib/x86_64-linux-gnu/libXfixes.so.3.1.0
0.00 MB  727ceb5c3000-727ceb5c4000 r--p 00005000 103:02 27012183 /usr/lib/x86_64-linux-gnu/libXfixes.so.3.1.0
0.00 MB  727ceb5bc000-727ceb5bd000 rw-p 00003000 103:02 27012173 /usr/lib/x86_64-linux-gnu/libX11-xcb.so.1.0.0
0.00 MB  727ceb5bb000-727ceb5bc000 r--p 00002000 103:02 27012173 /usr/lib/x86_64-linux-gnu/libX11-xcb.so.1.0.0
0.00 MB  727ceb5b9000-727ceb5ba000 r-xp 00001000 103:02 27012173 /usr/lib/x86_64-linux-gnu/libX11-xcb.so.1.0.0
0.00 MB  727ceb5b8000-727ceb5b9000 r--p 00000000 103:02 27012173 /usr/lib/x86_64-linux-gnu/libX11-xcb.so.1.0.0
0.00 MB  727ceb5b7000-727ceb5b8000 rw-p 00016000 103:02 27002257 /usr/lib/x86_64-linux-gnu/libdrm.so.2.125.0
0.00 MB  727ceb5b6000-727ceb5b7000 r--p 00015000 103:02 27002257 /usr/lib/x86_64-linux-gnu/libdrm.so.2.125.0
0.00 MB  727ceb5a0000-727ceb5a1000 rw-p 00005000 103:02 27012954 /usr/lib/x86_64-linux-gnu/libxcb-dri3.so.0.1.0
0.00 MB  727ceb59f000-727ceb5a0000 r--p 00004000 103:02 27012954 /usr/lib/x86_64-linux-gnu/libxcb-dri3.so.0.1.0
0.00 MB  727ceb59e000-727ceb59f000 r--p 00004000 103:02 27012954 /usr/lib/x86_64-linux-gnu/libxcb-dri3.so.0.1.0
0.00 MB  727ceb599000-727ceb59a000 rw-p 00003000 103:02 27012959 /usr/lib/x86_64-linux-gnu/libxcb-present.so.0.0.0
0.00 MB  727ceb598000-727ceb599000 r--p 00002000 103:02 27012959 /usr/lib/x86_64-linux-gnu/libxcb-present.so.0.0.0
0.00 MB  727ceb597000-727ceb598000 r--p 00002000 103:02 27012959 /usr/lib/x86_64-linux-gnu/libxcb-present.so.0.0.0
0.00 MB  727ceb596000-727ceb597000 r-xp 00001000 103:02 27012959 /usr/lib/x86_64-linux-gnu/libxcb-present.so.0.0.0
0.00 MB  727ceb595000-727ceb596000 r--p 00000000 103:02 27012959 /usr/lib/x86_64-linux-gnu/libxcb-present.so.0.0.0
0.00 MB  727ceb594000-727ceb595000 rw-p 00008000 103:02 27012968 /usr/lib/x86_64-linux-gnu/libxcb-xfixes.so.0.0.0
0.00 MB  727ceb593000-727ceb594000 r--p 00007000 103:02 27012968 /usr/lib/x86_64-linux-gnu/libxcb-xfixes.so.0.0.0
0.00 MB  727ceb58a000-727ceb58b000 rw-p 00008000 103:02 27012966 /usr/lib/x86_64-linux-gnu/libxcb-sync.so.1.0.0
0.00 MB  727ceb589000-727ceb58a000 r--p 00007000 103:02 27012966 /usr/lib/x86_64-linux-gnu/libxcb-sync.so.1.0.0
0.00 MB  727ceb588000-727ceb589000 r--p 00006000 103:02 27012966 /usr/lib/x86_64-linux-gnu/libxcb-sync.so.1.0.0
0.00 MB  727ceb581000-727ceb582000 rw-p 00003000 103:02 27012965 /usr/lib/x86_64-linux-gnu/libxcb-shm.so.0.0.0
0.00 MB  727ceb580000-727ceb581000 r--p 00002000 103:02 27012965 /usr/lib/x86_64-linux-gnu/libxcb-shm.so.0.0.0
0.00 MB  727ceb57e000-727ceb57f000 r-xp 00001000 103:02 27012965 /usr/lib/x86_64-linux-gnu/libxcb-shm.so.0.0.0
0.00 MB  727ceb57d000-727ceb57e000 r--p 00000000 103:02 27012965 /usr/lib/x86_64-linux-gnu/libxcb-shm.so.0.0.0
0.00 MB  727ceb57c000-727ceb57d000 rw-p 00003000 103:02 27012980 /usr/lib/x86_64-linux-gnu/libxshmfence.so.1.0.0
0.00 MB  727ceb57b000-727ceb57c000 r--p 00002000 103:02 27012980 /usr/lib/x86_64-linux-gnu/libxshmfence.so.1.0.0
0.00 MB  727ceb57a000-727ceb57b000 r--p 00002000 103:02 27012980 /usr/lib/x86_64-linux-gnu/libxshmfence.so.1.0.0
0.00 MB  727ceb579000-727ceb57a000 r-xp 00001000 103:02 27012980 /usr/lib/x86_64-linux-gnu/libxshmfence.so.1.0.0
0.00 MB  727ceb578000-727ceb579000 r--p 00000000 103:02 27012980 /usr/lib/x86_64-linux-gnu/libxshmfence.so.1.0.0
0.00 MB  727ceafff000-727ceb000000 rw-p 000b8000 103:02 27012987 /usr/lib/x86_64-linux-gnu/libzstd.so.1.5.5
0.00 MB  727ceaffe000-727ceafff000 r--p 000b7000 103:02 27012987 /usr/lib/x86_64-linux-gnu/libzstd.so.1.5.5
0.00 MB  727ceaf45000-727ceaf46000 rw-p 00010000 103:02 27012960 /usr/lib/x86_64-linux-gnu/libxcb-randr.so.0.1.0
0.00 MB  727ceaf44000-727ceaf45000 r--p 0000f000 103:02 27012960 /usr/lib/x86_64-linux-gnu/libxcb-randr.so.0.1.0
0.00 MB  727ceaf34000-727ceaf35000 rw-p 0000f000 103:02 27012929 /usr/lib/x86_64-linux-gnu/libwayland-client.so.0.22.0
0.00 MB  727ceaf24000-727ceaf25000 rw-p 0002d000 103:02 27006101 /usr/lib/x86_64-linux-gnu/libexpat.so.1.9.1
0.00 MB  727ceaef6000-727ceaef7000 rw-p 0002c000 103:02 27006194 /usr/lib/x86_64-linux-gnu/libgcc_s.so.1
0.00 MB  727ceaef5000-727ceaef6000 r--p 0002b000 103:02 27006194 /usr/lib/x86_64-linux-gnu/libgcc_s.so.1
0.00 MB  727ceaec8000-727ceaec9000 rw-p 0000b000 103:02 27012431 /usr/lib/x86_64-linux-gnu/libffi.so.8.1.4
0.00 MB  727ceaec7000-727ceaec8000 r--p 0000a000 103:02 27012431 /usr/lib/x86_64-linux-gnu/libffi.so.8.1.4
0.00 MB  727ceaebc000-727ceaebd000 rw-p 0001d000 103:02 27012414 /usr/lib/x86_64-linux-gnu/libelf-0.190.so
0.00 MB  727ceaebb000-727ceaebc000 r--p 0001c000 103:02 27012414 /usr/lib/x86_64-linux-gnu/libelf-0.190.so
0.00 MB  727ceae9d000-727ceae9e000 rw-p 0000b000 103:02 27003468 /usr/lib/x86_64-linux-gnu/libdrm_amdgpu.so.1.125.0
0.00 MB  727ceae9c000-727ceae9d000 r--p 0000a000 103:02 27003468 /usr/lib/x86_64-linux-gnu/libdrm_amdgpu.so.1.125.0
0.00 MB  727ceae8e000-727ceae8f000 rw-p 00017000 103:02 27017142 /usr/lib/x86_64-linux-gnu/libVkLayer_MESA_device_select.so
0.00 MB  727ceae8d000-727ceae8e000 r--p 00016000 103:02 27017142 /usr/lib/x86_64-linux-gnu/libVkLayer_MESA_device_select.so
0.00 MB  727ce99fb000-727ce99fc000 rw-p 00035000 103:02 27012407 /usr/lib/x86_64-linux-gnu/libedit.so.2.0.72
0.00 MB  727ce99c5000-727ce99c6000 rw-p 00032000 103:02 27010888 /usr/lib/x86_64-linux-gnu/libtinfo.so.6.4
0.00 MB  727ce9991000-727ce9992000 rw-p 00031000 103:02 27012024 /usr/lib/x86_64-linux-gnu/liblzma.so.5.4.5
0.00 MB  727ce9990000-727ce9991000 r--p 00030000 103:02 27012024 /usr/lib/x86_64-linux-gnu/liblzma.so.5.4.5
0.00 MB  727ce8082000-727ce8087000 rw-p 00000000 00:00 0
0.00 MB  727cde7fe000-727cde7ff000 rw-p 001df000 103:02 27006675 /usr/lib/x86_64-linux-gnu/libxml2.so.2.9.14
0.00 MB  727cde60a000-727cde60b000 rw-p 0020a000 103:02 27012577 /usr/lib/x86_64-linux-gnu/libicuuc.so.74.2
0.00 MB  727cde35f000-727cde360000 rw-p 01d5e000 103:02 27012572 /usr/lib/x86_64-linux-gnu/libicudata.so.74.2
0.00 MB  727cde35e000-727cde35f000 r--p 01d5d000 103:02 27012572 /usr/lib/x86_64-linux-gnu/libicudata.so.74.2
0.00 MB  727cdc601000-727cdc602000 r-xp 00001000 103:02 27012572 /usr/lib/x86_64-linux-gnu/libicudata.so.74.2
0.00 MB  727cdc600000-727cdc601000 r--p 00000000 103:02 27012572 /usr/lib/x86_64-linux-gnu/libicudata.so.74.2
0.00 MB  727ccc000000-727ccc021000 rw-p 00000000 00:00 0
0.00 MB  727cc8000000-727cc8021000 rw-p 00000000 00:00 0
0.00 MB  727cc4000000-727cc4021000 rw-p 00000000 00:00 0
0.00 MB  57a28bd36000-57a28bd37000 rw-p 000ed000 103:02 668258 /home/grib/projects/BulbaEngine/engine/build/debug/bulba
0.00 MB  57a28bd35000-57a28bd36000 r--p 000ec000 103:02 668258 /home/grib/projects/BulbaEngine/engine/build/debug/bulba
