0.00 MB  7bc526af3000-7bc526af4000 rw-s 00000000 00:01 45300 /memfd:state table (deleted)
0.00 MB  7bc526af2000-7bc526af3000 rw-p 0007c000 103:02 27012919 /usr/lib/x86_64-linux-gnu/libvulkan.so.1.3.275
0.00 MB  7bc526af1000-7bc526af2000 r--p 0007b000 103:02 27012919 /usr/lib/x86_64-linux-gnu/libvulkan.so.1.3.275
0.00 MB  7bc526a52000-7bc526a53000 rw-p 00044000 103:02 27005443 /usr/lib/x86_64-linux-gnu/libglfw.so.3.3
0.00 MB  7bc526a0c000-7bc526a0d000 rw-p 000cb000 103:02 27003647 /usr/lib/x86_64-linux-gnu/libfreetype.so.6.20.1
0.00 MB  7bc526940000-7bc526941000 rw-p 00036000 103:02 27001308 /usr/lib/x86_64-linux-gnu/libpng16.so.16.43.0
0.00 MB  7bc52693f000-7bc526940000 r--p 00035000 103:02 27001308 /usr/lib/x86_64-linux-gnu/libpng16.so.16.43.0
0.00 MB  7bc526906000-7bc526907000 rw-p 000e8000 103:02 27029210 /usr/lib/x86_64-linux-gnu/libm.so.6
0.00 MB  7bc526905000-7bc526906000 r--p 000e7000 103:02 27029210 /usr/lib/x86_64-linux-gnu/libm.so.6
0.00 MB  7bc52681b000-7bc52681c000 rw-p 00004000 103:02 27012176 /usr/lib/x86_64-linux-gnu/libXau.so.6.0.0
0.00 MB  7bc52681a000-7bc52681b000 r--p 00003000 103:02 27012176 /usr/lib/x86_64-linux-gnu/libXau.so.6.0.0
0.00 MB  7bc526819000-7bc52681a000 r--p 00003000 103:02 27012176 /usr/lib/x86_64-linux-gnu/libXau.so.6.0.0
0.00 MB  7bc526816000-7bc526817000 r--p 00000000 103:02 27012176 /usr/lib/x86_64-linux-gnu/libXau.so.6.0.0
0.00 MB  7bc526813000-7bc526814000 rw-s 00000000 00:01 45301 /memfd:state table (deleted)
0.00 MB  7bc5265fb000-7bc5265fc000 r--p 00138000 103:02 27012174 /usr/lib/x86_64-linux-gnu/libX11.so.6.4.0
0.00 MB  7bc5264c2000-7bc5264c3000 rw-p 0001b000 103:02 27003770 /usr/lib/x86_64-linux-gnu/libz.so.1.3
0.00 MB  7bc5264c1000-7bc5264c2000 r--p 0001a000 103:02 27003770 /usr/lib/x86_64-linux-gnu/libz.so.1.3
0.00 MB  7bc5264a6000-7bc5264a7000 rw-p 00012000 103:02 27006181 /usr/lib/x86_64-linux-gnu/libbz2.so.1.0.4
0.00 MB  7bc5264a5000-7bc5264a6000 r--p 00011000 103:02 27006181 /usr/lib/x86_64-linux-gnu/libbz2.so.1.0.4
0.00 MB  7bc526492000-7bc526493000 rw-p 0000c000 103:02 27012321 /usr/lib/x86_64-linux-gnu/libbrotlidec.so.1.1.0
0.00 MB  7bc526491000-7bc526492000 r--p 0000b000 103:02 27012321 /usr/lib/x86_64-linux-gnu/libbrotlidec.so.1.1.0
0.00 MB  7bc526485000-7bc526486000 r--p 00000000 103:02 27012321 /usr/lib/x86_64-linux-gnu/libbrotlidec.so.1.1.0
0.00 MB  7bc526484000-7bc526485000 rw-p 00027000 103:02 27012971 /usr/lib/x86_64-linux-gnu/libxcb.so.1.1.0
0.00 MB  7bc526483000-7bc526484000 r--p 00026000 103:02 27012971 /usr/lib/x86_64-linux-gnu/libxcb.so.1.1.0
0.00 MB  7bc52645b000-7bc52645c000 rw-p 00022000 103:02 27012320 /usr/lib/x86_64-linux-gnu/libbrotlicommon.so.1.1.0
0.00 MB  7bc52645a000-7bc52645b000 r--p 00021000 103:02 27012320 /usr/lib/x86_64-linux-gnu/libbrotlicommon.so.1.1.0
0.00 MB  7bc52643a000-7bc52643b000 r-xp 00001000 103:02 27012320 /usr/lib/x86_64-linux-gnu/libbrotlicommon.so.1.1.0
0.00 MB  7bc526439000-7bc52643a000 r--p 00000000 103:02 27012320 /usr/lib/x86_64-linux-gnu/libbrotlicommon.so.1.1.0
0.00 MB  7bc526438000-7bc526439000 rw-p 00006000 103:02 27012181 /usr/lib/x86_64-linux-gnu/libXdmcp.so.6.0.0
0.00 MB  7bc526437000-7bc526438000 r--p 00005000 103:02 27012181 /usr/lib/x86_64-linux-gnu/libXdmcp.so.6.0.0
0.00 MB  7bc52642f000-7bc526430000 rw-p 00013000 103:02 27012323 /usr/lib/x86_64-linux-gnu/libbsd.so.0.12.1
0.00 MB  7bc52642e000-7bc52642f000 r--p 00012000 103:02 27012323 /usr/lib/x86_64-linux-gnu/libbsd.so.0.12.1
0.00 MB  7bc52641a000-7bc52641b000 rw-p 0000d000 103:02 27012643 /usr/lib/x86_64-linux-gnu/libmd.so.0.1.0
0.00 MB  7bc526419000-7bc52641a000 r--p 0000c000 103:02 27012643 /usr/lib/x86_64-linux-gnu/libmd.so.0.1.0
0.00 MB  7bc5263b0000-7bc5263b1000 rw-s 00000000 00:01 45302 /memfd:state table (deleted)
0.00 MB  7bc5263af000-7bc5263b0000 rw-s 00000000 00:01 45303 /memfd:state table (deleted)
0.00 MB  7bc5263ae000-7bc5263af000 rw-s 00000000 00:01 45304 /memfd:state table (deleted)
0.00 MB  7bc5263ad000-7bc5263ae000 rw-s 00000000 00:01 45305 /memfd:state table (deleted)
0.00 MB  7bc5263ac000-7bc5263ad000 rw-s 00000000 00:01 45306 /memfd:state table (deleted)
0.00 MB  7bc5263ab000-7bc5263ac000 rw-s 00000000 00:01 45306 /memfd:state table (deleted)
0.00 MB  7bc5263a7000-7bc5263a8000 rw-s 00000000 00:01 45303 /memfd:state table (deleted)
0.00 MB  7bc5263a4000-7bc5263a5000 rw-s 00000000 00:01 45307 /memfd:xshmfence (deleted)
0.00 MB  7bc5263a3000-7bc5263a4000 rw-s 00000000 00:01 45308 /memfd:xshmfence (deleted)
0.00 MB  7bc5263a2000-7bc5263a3000 rw-s 00000000 00:01 45309 /memfd:xshmfence (deleted)
0.00 MB  7bc5263a1000-7bc5263a2000 rw-s 00000000 00:01 45310 /memfd:xshmfence (deleted)
0.00 MB  7bc526399000-7bc52639a000 rw-s 00000000 00:01 45302 /memfd:state table (deleted)
0.00 MB  7bc526397000-7bc526398000 rw-s 00000000 00:01 45301 /memfd:state table (deleted)
0.00 MB  7bc526396000-7bc526397000 rw-s 00000000 00:01 45304 /memfd:state table (deleted)
0.00 MB  7bc52638b000-7bc52638c000 rw-p 00012000 103:02 27012186 /usr/lib/x86_64-linux-gnu/libXi.so.6.1.0
0.00 MB  7bc52638a000-7bc52638b000 r--p 00011000 103:02 27012186 /usr/lib/x86_64-linux-gnu/libXi.so.6.1.0
0.00 MB  7bc525dff000-7bc525e00000 rw-p 0000b000 103:02 27012191 /usr/lib/x86_64-linux-gnu/libXrandr.so.2.2.0
0.00 MB  7bc525dfe000-7bc525dff000 r--p 0000a000 103:02 27012191 /usr/lib/x86_64-linux-gnu/libXrandr.so.2.2.0
0.00 MB  7bc525df2000-7bc525df3000 rw-p 0000a000 103:02 27012192 /usr/lib/x86_64-linux-gnu/libXrender.so.1.3.0
0.00 MB  7bc525df1000-7bc525df2000 r--p 00009000 103:02 27012192 /usr/lib/x86_64-linux-gnu/libXrender.so.1.3.0
0.00 MB  7bc525df0000-7bc525df1000 r--p 00009000 103:02 27012192 /usr/lib/x86_64-linux-gnu/libXrender.so.1.3.0
0.00 MB  7bc525de6000-7bc525de7000 rw-p 0000a000 103:02 27012179 /usr/lib/x86_64-linux-gnu/libXcursor.so.1.0.2
0.00 MB  7bc525de5000-7bc525de6000 r--p 00009000 103:02 27012179 /usr/lib/x86_64-linux-gnu/libXcursor.so.1.0.2
0.00 MB  7bc525dda000-7bc525ddb000 rw-p 00006000 103:02 27012183 /usr/lib/x86_64-linux-gnu/libXfixes.so.3.1.0
0.00 MB  7bc525dd9000-7bc525dda000 r--p 00005000 103:02 27012183 /usr/lib/x86_64-linux-gnu/libXfixes.so.3.1.0
0.00 MB  7bc525dd2000-7bc525dd3000 rw-p 00003000 103:02 27012187 /usr/lib/x86_64-linux-gnu/libXinerama.so.1.0.0
0.00 MB  7bc525dd1000-7bc525dd2000 r--p 00002000 103:02 27012187 /usr/lib/x86_64-linux-gnu/libXinerama.so.1.0.0
0.00 MB  7bc525dd0000-7bc525dd1000 r--p 00002000 103:02 27012187 /usr/lib/x86_64-linux-gnu/libXinerama.so.1.0.0
0.00 MB  7bc525dcf000-7bc525dd0000 r-xp 00001000 103:02 27012187 /usr/lib/x86_64-linux-gnu/libXinerama.so.1.0.0
0.00 MB  7bc525dce000-7bc525dcf000 r--p 00000000 103:02 27012187 /usr/lib/x86_64-linux-gnu/libXinerama.so.1.0.0
0.00 MB  7bc525dcd000-7bc525dce000 rw-p 00003000 103:02 27012173 /usr/lib/x86_64-linux-gnu/libX11-xcb.so.1.0.0
0.00 MB  7bc525dcc000-7bc525dcd000 r--p 00002000 103:02 27012173 /usr/lib/x86_64-linux-gnu/libX11-xcb.so.1.0.0
0.00 MB  7bc525dca000-7bc525dcb000 r-xp 00001000 103:02 27012173 /usr/lib/x86_64-linux-gnu/libX11-xcb.so.1.0.0
0.00 MB  7bc525dc9000-7bc525dca000 r--p 00000000 103:02 27012173 /usr/lib/x86_64-linux-gnu/libX11-xcb.so.1.0.0
0.00 MB  7bc525dc8000-7bc525dc9000 rw-p 00016000 103:02 27002257 /usr/lib/x86_64-linux-gnu/libdrm.so.2.125.0
0.00 MB  7bc525dc7000-7bc525dc8000 r--p 00015000 103:02 27002257 /usr/lib/x86_64-linux-gnu/libdrm.so.2.125.0
0.00 MB  7bc525db1000-7bc525db2000 rw-p 000b8000 103:02 27012987 /usr/lib/x86_64-linux-gnu/libzstd.so.1.5.5
0.00 MB  7bc525db0000-7bc525db1000 r--p 000b7000 103:02 27012987 /usr/lib/x86_64-linux-gnu/libzstd.so.1.5.5
0.00 MB  7bc525cf7000-7bc525cf8000 rw-p 00005000 103:02 27012954 /usr/lib/x86_64-linux-gnu/libxcb-dri3.so.0.1.0
0.00 MB  7bc525cf6000-7bc525cf7000 r--p 00004000 103:02 27012954 /usr/lib/x86_64-linux-gnu/libxcb-dri3.so.0.1.0
0.00 MB  7bc525cf5000-7bc525cf6000 r--p 00004000 103:02 27012954 /usr/lib/x86_64-linux-gnu/libxcb-dri3.so.0.1.0
0.00 MB  7bc525cf0000-7bc525cf1000 rw-p 00003000 103:02 27012959 /usr/lib/x86_64-linux-gnu/libxcb-present.so.0.0.0
0.00 MB  7bc525cef000-7bc525cf0000 r--p 00002000 103:02 27012959 /usr/lib/x86_64-linux-gnu/libxcb-present.so.0.0.0
0.00 MB  7bc525cee000-7bc525cef000 r--p 00002000 103:02 27012959 /usr/lib/x86_64-linux-gnu/libxcb-present.so.0.0.0
0.00 MB  7bc525ced000-7bc525cee000 r-xp 00001000 103:02 27012959 /usr/lib/x86_64-linux-gnu/libxcb-present.so.0.0.0
0.00 MB  7bc525cec000-7bc525ced000 r--p 00000000 103:02 27012959 /usr/lib/x86_64-linux-gnu/libxcb-present.so.0.0.0
0.00 MB  7bc525ceb000-7bc525cec000 rw-p 00008000 103:02 27012968 /usr/lib/x86_64-linux-gnu/libxcb-xfixes.so.0.0.0
0.00 MB  7bc525cea000-7bc525ceb000 r--p 00007000 103:02 27012968 /usr/lib/x86_64-linux-gnu/libxcb-xfixes.so.0.0.0
0.00 MB  7bc525ce1000-7bc525ce2000 rw-p 00008000 103:02 27012966 /usr/lib/x86_64-linux-gnu/libxcb-sync.so.1.0.0
0.00 MB  7bc525ce0000-7bc525ce1000 r--p 00007000 103:02 27012966 /usr/lib/x86_64-linux-gnu/libxcb-sync.so.1.0.0
0.00 MB  7bc525cd8000-7bc525cd9000 rw-p 00010000 103:02 27012960 /usr/lib/x86_64-linux-gnu/libxcb-randr.so.0.1.0
0.00 MB  7bc525cd7000-7bc525cd8000 r--p 0000f000 103:02 27012960 /usr/lib/x86_64-linux-gnu/libxcb-randr.so.0.1.0
0.00 MB  7bc525cc7000-7bc525cc8000 rw-p 00003000 103:02 27012965 /usr/lib/x86_64-linux-gnu/libxcb-shm.so.0.0.0
0.00 MB  7bc525cc6000-7bc525cc7000 r--p 00002000 103:02 27012965 /usr/lib/x86_64-linux-gnu/libxcb-shm.so.0.0.0
0.00 MB  7bc525cc4000-7bc525cc5000 r-xp 00001000 103:02 27012965 /usr/lib/x86_64-linux-gnu/libxcb-shm.so.0.0.0
0.00 MB  7bc525cc3000-7bc525cc4000 r--p 00000000 103:02 27012965 /usr/lib/x86_64-linux-gnu/libxcb-shm.so.0.0.0
0.00 MB  7bc525cc2000-7bc525cc3000 rw-p 00003000 103:02 27012980 /usr/lib/x86_64-linux-gnu/libxshmfence.so.1.0.0
0.00 MB  7bc525cc1000-7bc525cc2000 r--p 00002000 103:02 27012980 /usr/lib/x86_64-linux-gnu/libxshmfence.so.1.0.0
0.00 MB  7bc525cc0000-7bc525cc1000 r--p 00002000 103:02 27012980 /usr/lib/x86_64-linux-gnu/libxshmfence.so.1.0.0
0.00 MB  7bc525cbf000-7bc525cc0000 r-xp 00001000 103:02 27012980 /usr/lib/x86_64-linux-gnu/libxshmfence.so.1.0.0
0.00 MB  7bc525cbe000-7bc525cbf000 r--p 00000000 103:02 27012980 /usr/lib/x86_64-linux-gnu/libxshmfence.so.1.0.0
0.00 MB  7bc525cbd000-7bc525cbe000 rw-p 0000f000 103:02 27012929 /usr/lib/x86_64-linux-gnu/libwayland-client.so.0.22.0
0.00 MB  7bc525cad000-7bc525cae000 rw-p 0002d000 103:02 27006101 /usr/lib/x86_64-linux-gnu/libexpat.so.1.9.1
0.00 MB  7bc525c7f000-7bc525c80000 rw-p 0000b000 103:02 27012431 /usr/lib/x86_64-linux-gnu/libffi.so.8.1.4
0.00 MB  7bc525c7e000-7bc525c7f000 r--p 0000a000 103:02 27012431 /usr/lib/x86_64-linux-gnu/libffi.so.8.1.4
0.00 MB  7bc524bff000-7bc524c00000 rw-p 0002c000 103:02 27006194 /usr/lib/x86_64-linux-gnu/libgcc_s.so.1
0.00 MB  7bc524bfe000-7bc524bff000 r--p 0002b000 103:02 27006194 /usr/lib/x86_64-linux-gnu/libgcc_s.so.1
0.00 MB  7bc524bd1000-7bc524bd2000 rw-p 0001d000 103:02 27012414 /usr/lib/x86_64-linux-gnu/libelf-0.190.so
0.00 MB  7bc524bd0000-7bc524bd1000 r--p 0001c000 103:02 27012414 /usr/lib/x86_64-linux-gnu/libelf-0.190.so
0.00 MB  7bc524bb2000-7bc524bb3000 rw-p 0000b000 103:02 27003468 /usr/lib/x86_64-linux-gnu/libdrm_amdgpu.so.1.125.0
0.00 MB  7bc524bb1000-7bc524bb2000 r--p 0000a000 103:02 27003468 /usr/lib/x86_64-linux-gnu/libdrm_amdgpu.so.1.125.0
0.00 MB  7bc524ba1000-7bc524ba2000 rw-p 00035000 103:02 27012407 /usr/lib/x86_64-linux-gnu/libedit.so.2.0.72
0.00 MB  7bc524b6b000-7bc524b6c000 rw-p 00032000 103:02 27010888 /usr/lib/x86_64-linux-gnu/libtinfo.so.6.4
0.00 MB  7bc524b37000-7bc524b38000 rw-p 00031000 103:02 27012024 /usr/lib/x86_64-linux-gnu/liblzma.so.5.4.5
0.00 MB  7bc524b36000-7bc524b37000 r--p 00030000 103:02 27012024 /usr/lib/x86_64-linux-gnu/liblzma.so.5.4.5
0.00 MB  7bc524b03000-7bc524b04000 rw-p 00017000 103:02 27017142 /usr/lib/x86_64-linux-gnu/libVkLayer_MESA_device_select.so
0.00 MB  7bc524b02000-7bc524b03000 r--p 00016000 103:02 27017142 /usr/lib/x86_64-linux-gnu/libVkLayer_MESA_device_select.so
0.00 MB  7bc522e82000-7bc522e87000 rw-p 00000000 00:00 0
0.00 MB  7bc5195fe000-7bc5195ff000 rw-p 001df000 103:02 27006675 /usr/lib/x86_64-linux-gnu/libxml2.so.2.9.14
0.00 MB  7bc51940a000-7bc51940b000 rw-p 0020a000 103:02 27012577 /usr/lib/x86_64-linux-gnu/libicuuc.so.74.2
0.00 MB  7bc51915f000-7bc519160000 rw-p 01d5e000 103:02 27012572 /usr/lib/x86_64-linux-gnu/libicudata.so.74.2
0.00 MB  7bc51915e000-7bc51915f000 r--p 01d5d000 103:02 27012572 /usr/lib/x86_64-linux-gnu/libicudata.so.74.2
0.00 MB  7bc517401000-7bc517402000 r-xp 00001000 103:02 27012572 /usr/lib/x86_64-linux-gnu/libicudata.so.74.2
0.00 MB  7bc517400000-7bc517401000 r--p 00000000 103:02 27012572 /usr/lib/x86_64-linux-gnu/libicudata.so.74.2
0.00 MB  7bc508000000-7bc508021000 rw-p 00000000 00:00 0
0.00 MB  7bc504000000-7bc504021000 rw-p 00000000 00:00 0
0.00 MB  7bc500000000-7bc500021000 rw-p 00000000 00:00 0
0.00 MB  563bb7723000-563bb7724000 rw-p 000ed000 103:02 668258 /home/grib/projects/BulbaEngine/engine/build/debug/bulba
0.00 MB  563bb7722000-563bb7723000 r--p 000ec000 103:02 668258 /home/grib/projects/BulbaEngine/engine/build/debug/bulba
