0.00 MB  7f92012f4000-7f92012f5000 r--p 0007b000 103:02 27012919 /usr/lib/x86_64-linux-gnu/libvulkan.so.1.3.275
0.00 MB  7f9201255000-7f9201256000 rw-p 00044000 103:02 27005443 /usr/lib/x86_64-linux-gnu/libglfw.so.3.3
0.00 MB  7f920120f000-7f9201210000 rw-p 000cb000 103:02 27003647 /usr/lib/x86_64-linux-gnu/libfreetype.so.6.20.1
0.00 MB  7f9201143000-7f9201144000 rw-p 00036000 103:02 27001308 /usr/lib/x86_64-linux-gnu/libpng16.so.16.43.0
0.00 MB  7f9201142000-7f9201143000 r--p 00035000 103:02 27001308 /usr/lib/x86_64-linux-gnu/libpng16.so.16.43.0
0.00 MB  7f9201109000-7f920110a000 rw-p 000e8000 103:02 27029210 /usr/lib/x86_64-linux-gnu/libm.so.6
0.00 MB  7f9201108000-7f9201109000 r--p 000e7000 103:02 27029210 /usr/lib/x86_64-linux-gnu/libm.so.6
0.00 MB  7f920101e000-7f920101f000 rw-p 00004000 103:02 27012176 /usr/lib/x86_64-linux-gnu/libXau.so.6.0.0
0.00 MB  7f920101d000-7f920101e000 r--p 00003000 103:02 27012176 /usr/lib/x86_64-linux-gnu/libXau.so.6.0.0
0.00 MB  7f920101c000-7f920101d000 r--p 00003000 103:02 27012176 /usr/lib/x86_64-linux-gnu/libXau.so.6.0.0
0.00 MB  7f9201019000-7f920101a000 r--p 00000000 103:02 27012176 /usr/lib/x86_64-linux-gnu/libXau.so.6.0.0
0.00 MB  7f9201014000-7f9201015000 rw-s 00000000 00:01 51394 /memfd:state table (deleted)
0.00 MB  7f9201013000-7f9201014000 rw-s 00000000 00:01 51395 /memfd:state table (deleted)
0.00 MB  7f9200dfb000-7f9200dfc000 r--p 00138000 103:02 27012174 /usr/lib/x86_64-linux-gnu/libX11.so.6.4.0
0.00 MB  7f9200cc2000-7f9200cc3000 rw-p 0001b000 103:02 27003770 /usr/lib/x86_64-linux-gnu/libz.so.1.3
0.00 MB  7f9200cc1000-7f9200cc2000 r--p 0001a000 103:02 27003770 /usr/lib/x86_64-linux-gnu/libz.so.1.3
0.00 MB  7f9200ca6000-7f9200ca7000 rw-p 00012000 103:02 27006181 /usr/lib/x86_64-linux-gnu/libbz2.so.1.0.4
0.00 MB  7f9200ca5000-7f9200ca6000 r--p 00011000 103:02 27006181 /usr/lib/x86_64-linux-gnu/libbz2.so.1.0.4
0.00 MB  7f9200c92000-7f9200c93000 rw-p 0000c000 103:02 27012321 /usr/lib/x86_64-linux-gnu/libbrotlidec.so.1.1.0
0.00 MB  7f9200c91000-7f9200c92000 r--p 0000b000 103:02 27012321 /usr/lib/x86_64-linux-gnu/libbrotlidec.so.1.1.0
0.00 MB  7f9200c85000-7f9200c86000 r--p 00000000 103:02 27012321 /usr/lib/x86_64-linux-gnu/libbrotlidec.so.1.1.0
0.00 MB  7f9200c84000-7f9200c85000 rw-p 00027000 103:02 27012971 /usr/lib/x86_64-linux-gnu/libxcb.so.1.1.0
0.00 MB  7f9200c83000-7f9200c84000 r--p 00026000 103:02 27012971 /usr/lib/x86_64-linux-gnu/libxcb.so.1.1.0
0.00 MB  7f9200c5b000-7f9200c5c000 rw-p 00022000 103:02 27012320 /usr/lib/x86_64-linux-gnu/libbrotlicommon.so.1.1.0
0.00 MB  7f9200c5a000-7f9200c5b000 r--p 00021000 103:02 27012320 /usr/lib/x86_64-linux-gnu/libbrotlicommon.so.1.1.0
0.00 MB  7f9200c3a000-7f9200c3b000 r-xp 00001000 103:02 27012320 /usr/lib/x86_64-linux-gnu/libbrotlicommon.so.1.1.0
0.00 MB  7f9200c39000-7f9200c3a000 r--p 00000000 103:02 27012320 /usr/lib/x86_64-linux-gnu/libbrotlicommon.so.1.1.0
0.00 MB  7f9200c38000-7f9200c39000 rw-p 00006000 103:02 27012181 /usr/lib/x86_64-linux-gnu/libXdmcp.so.6.0.0
0.00 MB  7f9200c37000-7f9200c38000 r--p 00005000 103:02 27012181 /usr/lib/x86_64-linux-gnu/libXdmcp.so.6.0.0
0.00 MB  7f9200c2f000-7f9200c30000 rw-p 00013000 103:02 27012323 /usr/lib/x86_64-linux-gnu/libbsd.so.0.12.1
0.00 MB  7f9200c2e000-7f9200c2f000 r--p 00012000 103:02 27012323 /usr/lib/x86_64-linux-gnu/libbsd.so.0.12.1
0.00 MB  7f9200c1a000-7f9200c1b000 rw-p 0000d000 103:02 27012643 /usr/lib/x86_64-linux-gnu/libmd.so.0.1.0
0.00 MB  7f9200c19000-7f9200c1a000 r--p 0000c000 103:02 27012643 /usr/lib/x86_64-linux-gnu/libmd.so.0.1.0
0.00 MB  7f9200bb2000-7f9200bb3000 rw-s 00000000 00:01 51396 /memfd:state table (deleted)
0.00 MB  7f9200bb1000-7f9200bb2000 rw-s 00000000 00:01 51397 /memfd:state table (deleted)
0.00 MB  7f9200bb0000-7f9200bb1000 rw-s 00000000 00:01 51398 /memfd:state table (deleted)
0.00 MB  7f9200baf000-7f9200bb0000 rw-s 00000000 00:01 51399 /memfd:state table (deleted)
0.00 MB  7f9200bae000-7f9200baf000 rw-s 00000000 00:01 51399 /memfd:state table (deleted)
0.00 MB  7f9200baa000-7f9200bab000 rw-s 00000000 00:01 51396 /memfd:state table (deleted)
0.00 MB  7f9200ba7000-7f9200ba8000 rw-s 00000000 00:01 51400 /memfd:xshmfence (deleted)
0.00 MB  7f9200ba6000-7f9200ba7000 rw-s 00000000 00:01 51401 /memfd:xshmfence (deleted)
0.00 MB  7f9200ba5000-7f9200ba6000 rw-s 00000000 00:01 51402 /memfd:xshmfence (deleted)
0.00 MB  7f9200ba4000-7f9200ba5000 rw-s 00000000 00:01 51403 /memfd:xshmfence (deleted)
0.00 MB  7f9200b9c000-7f9200b9d000 rw-s 00000000 00:01 51395 /memfd:state table (deleted)
0.00 MB  7f9200b9a000-7f9200b9b000 rw-s 00000000 00:01 51394 /memfd:state table (deleted)
0.00 MB  7f9200b99000-7f9200b9a000 rw-s 00000000 00:01 51397 /memfd:state table (deleted)
0.00 MB  7f9200b8d000-7f9200b8e000 rw-p 00012000 103:02 27012186 /usr/lib/x86_64-linux-gnu/libXi.so.6.1.0
0.00 MB  7f9200b8c000-7f9200b8d000 r--p 00011000 103:02 27012186 /usr/lib/x86_64-linux-gnu/libXi.so.6.1.0
0.00 MB  7f92005ff000-7f9200600000 rw-p 0000b000 103:02 27012191 /usr/lib/x86_64-linux-gnu/libXrandr.so.2.2.0
0.00 MB  7f92005fe000-7f92005ff000 r--p 0000a000 103:02 27012191 /usr/lib/x86_64-linux-gnu/libXrandr.so.2.2.0
0.00 MB  7f92005f2000-7f92005f3000 rw-p 0000a000 103:02 27012192 /usr/lib/x86_64-linux-gnu/libXrender.so.1.3.0
0.00 MB  7f92005f1000-7f92005f2000 r--p 00009000 103:02 27012192 /usr/lib/x86_64-linux-gnu/libXrender.so.1.3.0
0.00 MB  7f92005f0000-7f92005f1000 r--p 00009000 103:02 27012192 /usr/lib/x86_64-linux-gnu/libXrender.so.1.3.0
0.00 MB  7f92005e6000-7f92005e7000 rw-p 0000a000 103:02 27012179 /usr/lib/x86_64-linux-gnu/libXcursor.so.1.0.2
0.00 MB  7f92005e5000-7f92005e6000 r--p 00009000 103:02 27012179 /usr/lib/x86_64-linux-gnu/libXcursor.so.1.0.2
0.00 MB  7f92005da000-7f92005db000 rw-p 00006000 103:02 27012183 /usr/lib/x86_64-linux-gnu/libXfixes.so.3.1.0
0.00 MB  7f92005d9000-7f92005da000 r--p 00005000 103:02 27012183 /usr/lib/x86_64-linux-gnu/libXfixes.so.3.1.0
0.00 MB  7f92005d2000-7f92005d3000 rw-p 00003000 103:02 27012187 /usr/lib/x86_64-linux-gnu/libXinerama.so.1.0.0
0.00 MB  7f92005d1000-7f92005d2000 r--p 00002000 103:02 27012187 /usr/lib/x86_64-linux-gnu/libXinerama.so.1.0.0
0.00 MB  7f92005d0000-7f92005d1000 r--p 00002000 103:02 27012187 /usr/lib/x86_64-linux-gnu/libXinerama.so.1.0.0
0.00 MB  7f92005cf000-7f92005d0000 r-xp 00001000 103:02 27012187 /usr/lib/x86_64-linux-gnu/libXinerama.so.1.0.0
0.00 MB  7f92005ce000-7f92005cf000 r--p 00000000 103:02 27012187 /usr/lib/x86_64-linux-gnu/libXinerama.so.1.0.0
0.00 MB  7f92005cd000-7f92005ce000 rw-p 00003000 103:02 27012173 /usr/lib/x86_64-linux-gnu/libX11-xcb.so.1.0.0
0.00 MB  7f92005cc000-7f92005cd000 r--p 00002000 103:02 27012173 /usr/lib/x86_64-linux-gnu/libX11-xcb.so.1.0.0
0.00 MB  7f92005ca000-7f92005cb000 r-xp 00001000 103:02 27012173 /usr/lib/x86_64-linux-gnu/libX11-xcb.so.1.0.0
0.00 MB  7f92005c9000-7f92005ca000 r--p 00000000 103:02 27012173 /usr/lib/x86_64-linux-gnu/libX11-xcb.so.1.0.0
0.00 MB  7f92005c8000-7f92005c9000 rw-p 00016000 103:02 27002257 /usr/lib/x86_64-linux-gnu/libdrm.so.2.125.0
0.00 MB  7f92005c7000-7f92005c8000 r--p 00015000 103:02 27002257 /usr/lib/x86_64-linux-gnu/libdrm.so.2.125.0
0.00 MB  7f92005b1000-7f92005b2000 rw-p 000b8000 103:02 27012987 /usr/lib/x86_64-linux-gnu/libzstd.so.1.5.5
0.00 MB  7f92005b0000-7f92005b1000 r--p 000b7000 103:02 27012987 /usr/lib/x86_64-linux-gnu/libzstd.so.1.5.5
0.00 MB  7f92004f7000-7f92004f8000 rw-p 00005000 103:02 27012954 /usr/lib/x86_64-linux-gnu/libxcb-dri3.so.0.1.0
0.00 MB  7f92004f6000-7f92004f7000 r--p 00004000 103:02 27012954 /usr/lib/x86_64-linux-gnu/libxcb-dri3.so.0.1.0
0.00 MB  7f92004f5000-7f92004f6000 r--p 00004000 103:02 27012954 /usr/lib/x86_64-linux-gnu/libxcb-dri3.so.0.1.0
0.00 MB  7f92004f0000-7f92004f1000 rw-p 00003000 103:02 27012959 /usr/lib/x86_64-linux-gnu/libxcb-present.so.0.0.0
0.00 MB  7f92004ef000-7f92004f0000 r--p 00002000 103:02 27012959 /usr/lib/x86_64-linux-gnu/libxcb-present.so.0.0.0
0.00 MB  7f92004ee000-7f92004ef000 r--p 00002000 103:02 27012959 /usr/lib/x86_64-linux-gnu/libxcb-present.so.0.0.0
0.00 MB  7f92004ed000-7f92004ee000 r-xp 00001000 103:02 27012959 /usr/lib/x86_64-linux-gnu/libxcb-present.so.0.0.0
0.00 MB  7f92004ec000-7f92004ed000 r--p 00000000 103:02 27012959 /usr/lib/x86_64-linux-gnu/libxcb-present.so.0.0.0
0.00 MB  7f92004eb000-7f92004ec000 rw-p 00008000 103:02 27012968 /usr/lib/x86_64-linux-gnu/libxcb-xfixes.so.0.0.0
0.00 MB  7f92004ea000-7f92004eb000 r--p 00007000 103:02 27012968 /usr/lib/x86_64-linux-gnu/libxcb-xfixes.so.0.0.0
0.00 MB  7f92004e1000-7f92004e2000 rw-p 00008000 103:02 27012966 /usr/lib/x86_64-linux-gnu/libxcb-sync.so.1.0.0
0.00 MB  7f92004e0000-7f92004e1000 r--p 00007000 103:02 27012966 /usr/lib/x86_64-linux-gnu/libxcb-sync.so.1.0.0
0.00 MB  7f92004d8000-7f92004d9000 rw-p 00010000 103:02 27012960 /usr/lib/x86_64-linux-gnu/libxcb-randr.so.0.1.0
0.00 MB  7f92004d7000-7f92004d8000 r--p 0000f000 103:02 27012960 /usr/lib/x86_64-linux-gnu/libxcb-randr.so.0.1.0
0.00 MB  7f92004c7000-7f92004c8000 rw-p 00003000 103:02 27012965 /usr/lib/x86_64-linux-gnu/libxcb-shm.so.0.0.0
0.00 MB  7f92004c6000-7f92004c7000 r--p 00002000 103:02 27012965 /usr/lib/x86_64-linux-gnu/libxcb-shm.so.0.0.0
0.00 MB  7f92004c4000-7f92004c5000 r-xp 00001000 103:02 27012965 /usr/lib/x86_64-linux-gnu/libxcb-shm.so.0.0.0
0.00 MB  7f92004c3000-7f92004c4000 r--p 00000000 103:02 27012965 /usr/lib/x86_64-linux-gnu/libxcb-shm.so.0.0.0
0.00 MB  7f92004c2000-7f92004c3000 rw-p 00003000 103:02 27012980 /usr/lib/x86_64-linux-gnu/libxshmfence.so.1.0.0
0.00 MB  7f92004c1000-7f92004c2000 r--p 00002000 103:02 27012980 /usr/lib/x86_64-linux-gnu/libxshmfence.so.1.0.0
0.00 MB  7f92004c0000-7f92004c1000 r--p 00002000 103:02 27012980 /usr/lib/x86_64-linux-gnu/libxshmfence.so.1.0.0
0.00 MB  7f92004bf000-7f92004c0000 r-xp 00001000 103:02 27012980 /usr/lib/x86_64-linux-gnu/libxshmfence.so.1.0.0
0.00 MB  7f92004be000-7f92004bf000 r--p 00000000 103:02 27012980 /usr/lib/x86_64-linux-gnu/libxshmfence.so.1.0.0
0.00 MB  7f92004bd000-7f92004be000 rw-p 0000f000 103:02 27012929 /usr/lib/x86_64-linux-gnu/libwayland-client.so.0.22.0
0.00 MB  7f92004ad000-7f92004ae000 rw-p 0002d000 103:02 27006101 /usr/lib/x86_64-linux-gnu/libexpat.so.1.9.1
0.00 MB  7f920047f000-7f9200480000 rw-p 0000b000 103:02 27012431 /usr/lib/x86_64-linux-gnu/libffi.so.8.1.4
0.00 MB  7f920047e000-7f920047f000 r--p 0000a000 103:02 27012431 /usr/lib/x86_64-linux-gnu/libffi.so.8.1.4
0.00 MB  7f91ff3ff000-7f91ff400000 rw-p 0002c000 103:02 27006194 /usr/lib/x86_64-linux-gnu/libgcc_s.so.1
0.00 MB  7f91ff3fe000-7f91ff3ff000 r--p 0002b000 103:02 27006194 /usr/lib/x86_64-linux-gnu/libgcc_s.so.1
0.00 MB  7f91ff3d1000-7f91ff3d2000 rw-p 0001d000 103:02 27012414 /usr/lib/x86_64-linux-gnu/libelf-0.190.so
0.00 MB  7f91ff3d0000-7f91ff3d1000 r--p 0001c000 103:02 27012414 /usr/lib/x86_64-linux-gnu/libelf-0.190.so
0.00 MB  7f91ff3b2000-7f91ff3b3000 rw-p 0000b000 103:02 27003468 /usr/lib/x86_64-linux-gnu/libdrm_amdgpu.so.1.125.0
0.00 MB  7f91ff3b1000-7f91ff3b2000 r--p 0000a000 103:02 27003468 /usr/lib/x86_64-linux-gnu/libdrm_amdgpu.so.1.125.0
0.00 MB  7f91ff3a1000-7f91ff3a2000 rw-p 00035000 103:02 27012407 /usr/lib/x86_64-linux-gnu/libedit.so.2.0.72
0.00 MB  7f91ff36b000-7f91ff36c000 rw-p 00032000 103:02 27010888 /usr/lib/x86_64-linux-gnu/libtinfo.so.6.4
0.00 MB  7f91ff337000-7f91ff338000 rw-p 00031000 103:02 27012024 /usr/lib/x86_64-linux-gnu/liblzma.so.5.4.5
0.00 MB  7f91ff336000-7f91ff337000 r--p 00030000 103:02 27012024 /usr/lib/x86_64-linux-gnu/liblzma.so.5.4.5
0.00 MB  7f91ff303000-7f91ff304000 rw-p 00017000 103:02 27017142 /usr/lib/x86_64-linux-gnu/libVkLayer_MESA_device_select.so
0.00 MB  7f91ff302000-7f91ff303000 r--p 00016000 103:02 27017142 /usr/lib/x86_64-linux-gnu/libVkLayer_MESA_device_select.so
0.00 MB  7f91fd682000-7f91fd687000 rw-p 00000000 00:00 0
0.00 MB  7f91f3dfe000-7f91f3dff000 rw-p 001df000 103:02 27006675 /usr/lib/x86_64-linux-gnu/libxml2.so.2.9.14
0.00 MB  7f91f3c0a000-7f91f3c0b000 rw-p 0020a000 103:02 27012577 /usr/lib/x86_64-linux-gnu/libicuuc.so.74.2
0.00 MB  7f91f395f000-7f91f3960000 rw-p 01d5e000 103:02 27012572 /usr/lib/x86_64-linux-gnu/libicudata.so.74.2
0.00 MB  7f91f395e000-7f91f395f000 r--p 01d5d000 103:02 27012572 /usr/lib/x86_64-linux-gnu/libicudata.so.74.2
0.00 MB  7f91f1c01000-7f91f1c02000 r-xp 00001000 103:02 27012572 /usr/lib/x86_64-linux-gnu/libicudata.so.74.2
0.00 MB  7f91f1c00000-7f91f1c01000 r--p 00000000 103:02 27012572 /usr/lib/x86_64-linux-gnu/libicudata.so.74.2
0.00 MB  7f91e4000000-7f91e4021000 rw-p 00000000 00:00 0
0.00 MB  7f91e0000000-7f91e0021000 rw-p 00000000 00:00 0
0.00 MB  7f91d8000000-7f91d8021000 rw-p 00000000 00:00 0
0.00 MB  5ac988f1c000-5ac988f1d000 rw-p 000ec000 103:02 668258 /home/grib/projects/BulbaEngine/engine/build/debug/bulba
0.00 MB  5ac988f1b000-5ac988f1c000 r--p 000eb000 103:02 668258 /home/grib/projects/BulbaEngine/engine/build/debug/bulba
